reading_rank,selection_role,paper_id,queue_id,title,source_action,artifact_role,url,destination,source_authority,resolution_reason,broad_source_path,broad_source_format,primary_url,full_text_url,doi,screened_credit
275,PRIMARY,P0011,RG8567435198F1DCE7,Improved Hard Example Mining Approach for Single Shot Object Detectors,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0011.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0011.pdf,PDF,https://doi.org/10.1109/icip46576.2022.9897806,https://arxiv.org/pdf/2202.13080,10.1109/icip46576.2022.9897806;10.48550/arxiv.2202.13080,NOT_ASSESSED_AT_BROAD_LEVEL
276,PRIMARY,P0048,RG32BC581910F4800D,Online hard example mining vs. fixed oversampling strategy for segmentation of new multiple sclerosis lesions from longitudinal FLAIR MRI,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0048.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0048.pdf,PDF,https://doi.org/10.3389/fnins.2022.1004050,https://www.frontiersin.org/articles/10.3389/fnins.2022.1004050/pdf,10.3389/fnins.2022.1004050,NOT_ASSESSED_AT_BROAD_LEVEL
277,PRIMARY,P0249,RG8C763C55DBD85090,In-the-Wild Model Organisms: Mitigating Undesirable Emergent Behaviors in Production LLM Post-Training via Data Attribution,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0249.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0249.pdf,PDF,http://arxiv.org/abs/2602.11079,https://arxiv.org/pdf/2602.11079,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
278,PRIMARY,P0339,RGC0D4513EFDAC52B7,An Empirical Study of Example Forgetting during Deep Neural Network Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0339.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0339.pdf,PDF,https://arxiv.org/abs/1812.05159,https://arxiv.org/pdf/1812.05159,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
279,PRIMARY,P0388,RGF413251412D49E35,Self-Guided Curriculum Learning for Neural Machine Translation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0388.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0388.pdf,PDF,https://doi.org/10.18653/v1/2021.iwslt-1.25,https://aclanthology.org/2021.iwslt-1.25.pdf,10.18653/v1/2021.iwslt-1.25,NOT_ASSESSED_AT_BROAD_LEVEL
280,PRIMARY,P0490,RG519E2DF5743D0F4D,Coreset Selection via LLM-based Concept Bottlenecks,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0490.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0490.pdf,PDF,http://arxiv.org/abs/2502.16733,https://arxiv.org/pdf/2502.16733,10.48550/arxiv.2502.16733,NOT_ASSESSED_AT_BROAD_LEVEL
281,PRIMARY,P0215,RG2C01298638C4378F,Cluster-Based Optimization of Training Data Selection for Image Copy Detection Models,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0215.html,HTML,https://doi.org/10.1109/iceeng58856.2024.10566392,NOT_REPORTED_BY_SOURCE,10.1109/iceeng58856.2024.10566392,NOT_ASSESSED_AT_BROAD_LEVEL
282,PRIMARY,P0250,RG83304EBD265BBE64,Unlabeled data selection for active learning in image classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0250.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0250.pdf,PDF,https://doi.org/10.1038/s41598-023-50598-z,https://www.nature.com/articles/s41598-023-50598-z.pdf,10.1038/s41598-023-50598-z;10.21203/rs.3.rs-2988304/v1,NOT_ASSESSED_AT_BROAD_LEVEL
283,PRIMARY,P0356,AX5D5392D5D7F1038E,Data curation via joint example selection further accelerates multimodal learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0356.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0356.pdf,PDF,https://proceedings.neurips.cc/paper_files/paper/2024/hash/ff8d608f6dcebec401df78ca76617e95-Abstract-Datasets_and_Benchmarks_Track.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/ff8d608f6dcebec401df78ca76617e95-Paper-Datasets_and_Benchmarks_Track.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
284,PRIMARY,P0210,RGB10567A5D3618BF9,Improving Data Augmentation for Robust Visual Question Answering with Effective Curriculum Learning,ACQUIRE_DIRECT_PDF,METHOD_SOURCE,https://dl.acm.org/doi/pdf/10.1145/3652583.3657607,sources/screened_method_anchor_complete_v3/P0210.pdf,PRIMARY_PUBLISHER,DISCOVERY_METADATA_HAS_DIRECT_PDF_URL,sources/P0210.html,HTML,https://doi.org/10.1145/3652583.3657607,https://dl.acm.org/doi/pdf/10.1145/3652583.3657607,10.1145/3652583.3657607,NOT_ASSESSED_AT_BROAD_LEVEL
285,PRIMARY,P0436,AX60FA7026B413D57B,Focal Loss for Dense Object Detection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0436.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0436.pdf,PDF,https://openaccess.thecvf.com/content_ICCV_2017/html/Lin_Focal_Loss_for_ICCV_2017_paper.html,https://openaccess.thecvf.com/content_ICCV_2017/papers/Lin_Focal_Loss_for_ICCV_2017_paper.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
286,PRIMARY,P0149,RG040AD85AE4D12CBA,Data Selection for Language Models via Importance Resampling,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0149.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0149.pdf,PDF,http://arxiv.org/abs/2302.03169,https://arxiv.org/pdf/2302.03169,10.48550/arxiv.2302.03169,NOT_ASSESSED_AT_BROAD_LEVEL
287,PRIMARY,P0293,RGF7DADDC419CAC4B3,Selectivity Drives Efficiency: Dataset Pruning for Visual Place Recognition,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0293.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0293.pdf,PDF,https://arxiv.org/abs/2607.14897,https://arxiv.org/pdf/2607.14897,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
288,PRIMARY,P0387,RG3508036A477D9A8C,DynImpt: A Dynamic Data Selection Method for Improving Model Training Efficiency,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0387.html,HTML,https://doi.org/10.1109/tkde.2024.3482466,NOT_REPORTED_BY_SOURCE,10.1109/tkde.2024.3482466,NOT_ASSESSED_AT_BROAD_LEVEL
289,PRIMARY,P0386,RG2F0742156016D629,Training Dynamics for Curriculum Learning: A Study on Monolingual and Cross-lingual NLU,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0386.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0386.pdf,PDF,https://doi.org/10.18653/v1/2022.emnlp-main.167,https://aclanthology.org/2022.emnlp-main.167.pdf,10.18653/v1/2022.emnlp-main.167,NOT_ASSESSED_AT_BROAD_LEVEL
290,PRIMARY,P0476,RGA715026D32D16F9D,Dataset Pruning: Reducing Training Data by Examining Generalization Influence,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0476.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0476.pdf,PDF,http://arxiv.org/abs/2205.09329,https://arxiv.org/pdf/2205.09329,10.48550/arxiv.2205.09329,NOT_ASSESSED_AT_BROAD_LEVEL
291,PRIMARY,P0160,RG83607947B67E519E,Adversarial Shapley Value Experience Replay for Task-Free Continual Learning.,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0160.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0160.pdf,PDF,http://dblp.uni-trier.de/db/journals/corr/corr2009.html#abs-2009-00093,http://dblp.uni-trier.de/db/journals/corr/corr2009.html#abs-2009-00093,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
292,PRIMARY,P0004,RG015FC4345AA73EEF,Training Region-Based Object Detectors with Online Hard Example Mining,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0004.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0004.pdf,PDF,https://openaccess.thecvf.com/content_cvpr_2016/html/Shrivastava_Training_Region-Based_Object_CVPR_2016_paper.html,https://www.cv-foundation.org/openaccess/content_cvpr_2016/papers/Shrivastava_Training_Region-Based_Object_CVPR_2016_paper.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
293,PRIMARY,P0426,RG865F1D8B112FC452,Contributing Dimension Structure of Deep Feature for Coreset Selection,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0426.html,HTML,https://doi.org/10.1609/aaai.v38i8.28758,NOT_REPORTED_BY_SOURCE,10.1609/aaai.v38i8.28758,NOT_ASSESSED_AT_BROAD_LEVEL
294,PRIMARY,P0002,RG371530A778B3A3C4,Agree to Disagree: Robust Anomaly Detection with Noisy Labels,ACQUIRE_DIRECT_PDF,METHOD_SOURCE,https://dl.acm.org/doi/pdf/10.1145/3709657,sources/screened_method_anchor_complete_v3/P0002.pdf,PRIMARY_PUBLISHER,DISCOVERY_METADATA_HAS_DIRECT_PDF_URL,sources/P0002.html,HTML,https://doi.org/10.1145/3709657,https://dl.acm.org/doi/pdf/10.1145/3709657,10.1145/3709657,NOT_ASSESSED_AT_BROAD_LEVEL
295,PRIMARY,P0222,RG69487C6904202BEF,Semi-Supervised Deep Learning Classification for Hyperspectral Image Based on Dual-Strategy Sample Selection,ACQUIRE_DIRECT_PDF,METHOD_SOURCE,https://www.mdpi.com/2072-4292/10/4/574/pdf?version=1525347548,sources/screened_method_anchor_complete_v3/P0222.pdf,PRIMARY_PUBLISHER,DISCOVERY_METADATA_HAS_DIRECT_PDF_URL,sources/P0222.html,HTML,https://doi.org/10.3390/rs10040574,https://www.mdpi.com/2072-4292/10/4/574/pdf?version=1525347548,10.3390/rs10040574,NOT_ASSESSED_AT_BROAD_LEVEL
296,PRIMARY,P0128,AXA06EB02B84C505EE,Changing the Training Data Distribution to Reduce Simplicity Bias Improves In-distribution Generalization,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0128.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0128.pdf,PDF,https://proceedings.neurips.cc/paper_files/paper/2024/hash/7f5f9a88c6516469c83d074c6f2976fb-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/7f5f9a88c6516469c83d074c6f2976fb-Paper-Conference.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
297,PRIMARY,P0230,RG58273450C7E07FB2,TRAK: Attributing Model Behavior at Scale,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0230.html,HTML,https://proceedings.mlr.press/v202/park23c.html,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
298,PRIMARY,P0422,RGA2645A37BA2ADFA3,Understanding Black-box Predictions via Influence Functions,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0422.html,HTML,https://proceedings.mlr.press/v70/koh17a.html,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
299,PRIMARY,P0430,RG73E7B805F9AD76C7,Estimating Training Data Influence by Tracing Gradient Descent,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0430.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0430.pdf,PDF,https://proceedings.neurips.cc/paper/2020/hash/e6385d39ec9394f2f3a354d9d2b88eec-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2020/file/e6385d39ec9394f2f3a354d9d2b88eec-Paper.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
300,PRIMARY,P0364,RG311779B2BC4CEC0A,Co-teaching: Robust Training of Deep Neural Networks with Extremely Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0364.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0364.pdf,PDF,http://arxiv.org/abs/1804.06872,https://arxiv.org/pdf/1804.06872,10.48550/arxiv.1804.06872,NOT_ASSESSED_AT_BROAD_LEVEL
301,RESERVE,P0120,RG5F3B62D163E93BD6,Few-Medoids: An Embarrassingly Simple Coreset Selection Method for Few-Shot Knowledge Distillation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0120.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0120.pdf,PDF,https://arxiv.org/abs/2607.05891,https://arxiv.org/pdf/2607.05891,10.48550/arxiv.2607.05891,NOT_ASSESSED_AT_BROAD_LEVEL
302,RESERVE,P0304,RGE06C2EFF261D60BE,Application of Dataset Pruning and Dynamic Transfer Learning on Vision Transformers for MGMT Prediction on Brain MRI Images,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0304.html,HTML,https://doi.org/10.1109/ic3it63743.2024.10869431,NOT_REPORTED_BY_SOURCE,10.1109/ic3it63743.2024.10869431,NOT_ASSESSED_AT_BROAD_LEVEL
303,RESERVE,P0114,RGEA75207D279C603C,MSPLD: Shilling Attack Detection Model Based on Meta Self-Paced Learning,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0114.html,HTML,https://doi.org/10.1109/ijcnn52387.2021.9533622,NOT_REPORTED_BY_SOURCE,10.1109/ijcnn52387.2021.9533622,NOT_ASSESSED_AT_BROAD_LEVEL
304,RESERVE,P0467,RG7A9F64D6BE2FF808,Denoising Neural Machine Translation Training with Trusted Data and Online Data Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0467.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0467.pdf,PDF,https://doi.org/10.18653/v1/w18-6314,https://www.aclweb.org/anthology/W18-6314.pdf,10.18653/v1/w18-6314;10.48550/arxiv.1809.00068,NOT_ASSESSED_AT_BROAD_LEVEL
305,RESERVE,P0108,RG6DD7DCC9907F1FB0,Sample-level Data Selection for Federated Learning,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0108.html,HTML,https://doi.org/10.1109/infocom42981.2021.9488723,NOT_REPORTED_BY_SOURCE,10.1109/infocom42981.2021.9488723,NOT_ASSESSED_AT_BROAD_LEVEL
306,RESERVE,P0032,RG3EFA4F2CB8C3FD4C,Identifying Noise in Human-Created Datasets using Training Dynamics from Generative Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0032.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0032.pdf,PDF,https://doi.org/10.18653/v1/2025.findings-emnlp.840,https://aclanthology.org/2025.findings-emnlp.840.pdf,10.18653/v1/2025.findings-emnlp.840,NOT_ASSESSED_AT_BROAD_LEVEL
307,RESERVE,P0054,RG591A97F0442BEB3A,A CLIP-Powered Framework for Robust and Generalizable Data Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0054.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0054.pdf,PDF,http://arxiv.org/abs/2410.11215,https://arxiv.org/pdf/2410.11215,10.48550/arxiv.2410.11215,NOT_ASSESSED_AT_BROAD_LEVEL
308,RESERVE,P0044,RG37C5916602C5B613,UDON: Unsupervised Data SelectiON for Biomedical Entity Recognition,ACQUIRE_DIRECT_PDF,METHOD_SOURCE,https://dl.acm.org/doi/pdf/10.1145/3507524.3507525,sources/screened_method_anchor_complete_v3/P0044.pdf,PRIMARY_PUBLISHER,DISCOVERY_METADATA_HAS_DIRECT_PDF_URL,sources/P0044.html,HTML,https://doi.org/10.1145/3507524.3507525,https://dl.acm.org/doi/pdf/10.1145/3507524.3507525,10.1145/3507524.3507525,NOT_ASSESSED_AT_BROAD_LEVEL
309,RESERVE,P0484,RGEFF631EEEB2AA8A0,Lightweight Dataset Pruning without Full Training via Example Difficulty and Prediction Uncertainty,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0484.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0484.pdf,PDF,http://arxiv.org/abs/2502.06905,https://arxiv.org/pdf/2502.06905,10.48550/arxiv.2502.06905,NOT_ASSESSED_AT_BROAD_LEVEL
310,RESERVE,P0258,RGB0E150D56A620552,DNN-Based PolSAR Image Classification on Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0258.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0258.pdf,PDF,https://doi.org/10.1109/jstars.2022.3168799,https://ieeexplore.ieee.org/ielx7/4609443/9656571/09762029.pdf,10.1109/jstars.2022.3168799,NOT_ASSESSED_AT_BROAD_LEVEL
311,RESERVE,P0052,RG5B0CE2049303E977,Data Pruning for Efficient Model Pruning in Neural Machine Translation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0052.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0052.pdf,PDF,https://doi.org/10.18653/v1/2023.findings-emnlp.18,https://aclanthology.org/2023.findings-emnlp.18.pdf,10.18653/v1/2023.findings-emnlp.18,NOT_ASSESSED_AT_BROAD_LEVEL
312,RESERVE,P0239,RGBA48D6EADE6CCE06,Human Not in the Loop: Objective Sample Difficulty Measures for Curriculum Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0239.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0239.pdf,PDF,http://dx.doi.org/10.1109/isbi53787.2023.10230597,https://pmc.ncbi.nlm.nih.gov/articles/PMC10602195/pdf/nihms-1891600.pdf,10.1109/isbi53787.2023.10230597;10.48550/arxiv.2302.01243,NOT_ASSESSED_AT_BROAD_LEVEL
313,RESERVE,P0437,RG0446F40C92BDD5DD,RANSAC-based training data selection for emotion recognition from spontaneous speech,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0437.html,HTML,https://doi.org/10.1145/1877826.1877831,NOT_REPORTED_BY_SOURCE,10.1145/1877826.1877831,NOT_ASSESSED_AT_BROAD_LEVEL
314,RESERVE,P0068,RG2A2A999CD9DBC07B,Mechanistic Data Attribution: Tracing the Training Origins of Interpretable LLM Units,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0068.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0068.pdf,PDF,https://doi.org/10.48550/arxiv.2601.21996,https://arxiv.org/pdf/2601.21996,10.48550/arxiv.2601.21996,NOT_ASSESSED_AT_BROAD_LEVEL
315,RESERVE,P0317,RGA26FF83504E4F51A,MBS: A Modality-Balanced Strategy for Multimodal Sample Selection,ACQUIRE_DIRECT_PDF,METHOD_SOURCE,https://www.mdpi.com/2504-4990/8/1/17/pdf?version=1767885893,sources/screened_method_anchor_complete_v3/P0317.pdf,PRIMARY_PUBLISHER,DISCOVERY_METADATA_HAS_DIRECT_PDF_URL,sources/P0317.html,HTML,https://doi.org/10.3390/make8010017,https://www.mdpi.com/2504-4990/8/1/17/pdf?version=1767885893,10.3390/make8010017,NOT_ASSESSED_AT_BROAD_LEVEL
316,RESERVE,P0381,RGDBAA7DBDB48A47FB,Infusion: Shaping Model Behavior by Editing Training Data via Influence Functions,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0381.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0381.pdf,PDF,http://arxiv.org/abs/2602.09987,https://arxiv.org/pdf/2602.09987,10.48550/arxiv.2602.09987,NOT_ASSESSED_AT_BROAD_LEVEL
317,RESERVE,P0275,RG57D6B0A1FD673276,Accelerating Reinforcement Learning for Reaching Using Continuous Curriculum Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0275.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0275.pdf,PDF,https://doi.org/10.1109/ijcnn48605.2020.9207427,https://arxiv.org/pdf/2002.02697,10.1109/ijcnn48605.2020.9207427,NOT_ASSESSED_AT_BROAD_LEVEL
318,RESERVE,P0263,RG66B9FEEBBE8E81B1,A Study on Training Data Selection for Object Detection in Nighttime Traffic Scenes,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0263.html,HTML,https://doi.org/10.2352/issn.2470-1173.2020.16.avm-203,NOT_REPORTED_BY_SOURCE,10.2352/issn.2470-1173.2020.16.avm-203,NOT_ASSESSED_AT_BROAD_LEVEL
