reading_rank,selection_role,paper_id,queue_id,title,source_action,artifact_role,url,destination,source_authority,resolution_reason,broad_source_path,broad_source_format,method_source_path,method_source_format,method_source_sha256,method_source_bytes,method_source_origin,primary_url,full_text_url,doi,screened_credit
196,PRIMARY,P0364,RG311779B2BC4CEC0A,Co-teaching: Robust Training of Deep Neural Networks with Extremely Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0364.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0364.pdf,PDF,sources/P0364.pdf,PDF,217F5E7262AF5BB555E3DDB11D5806F094AF6965C7BCD71D10F159D3657D8593,1984230,BROAD_SOURCE,http://arxiv.org/abs/1804.06872,https://arxiv.org/pdf/1804.06872,10.48550/arxiv.1804.06872,NOT_ASSESSED_AT_BROAD_LEVEL
197,PRIMARY,P0165,RGB86125EC3F244E8D,MODE: Multi-Objective Adaptive Coreset Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0165.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0165.pdf,PDF,sources/P0165.pdf,PDF,6D0D2302D2D6B67474C0A9900105126FBC5FAFD24338062AD509D94B8D7E8477,2125525,BROAD_SOURCE,http://arxiv.org/abs/2512.21152,https://arxiv.org/pdf/2512.21152,10.48550/arxiv.2512.21152,NOT_ASSESSED_AT_BROAD_LEVEL
198,PRIMARY,P0454,RGCBDDF743A884393C,Batch Sampling for Experience Replay,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0454.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0454.pdf,PDF,sources/P0454.pdf,PDF,83D899D27A26A26D223963AE8D3321D6F5615B99A3DBB7A706C9D9C0B717E82C,512361,BROAD_SOURCE,https://doi.org/10.1145/3632410.3632469,https://dl.acm.org/doi/pdf/10.1145/3632410.3632469,10.1145/3632410.3632469,NOT_ASSESSED_AT_BROAD_LEVEL
199,PRIMARY,P0487,RG678069BD7D02D709,Towards Efficient Data Valuation Based on the Shapley Value,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0487.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0487.pdf,PDF,sources/P0487.pdf,PDF,464A332E86B7E6FF1C77166F0D1E2DBE8D11BADFF546CFE7A3E5D5C177A32956,831855,BROAD_SOURCE,http://arxiv.org/abs/1902.10275,https://arxiv.org/pdf/1902.10275,10.48550/arxiv.1902.10275,NOT_ASSESSED_AT_BROAD_LEVEL
200,PRIMARY,P0104,AX501F9ECF2E222F25,Active Bias: Training More Accurate Neural Networks by Emphasizing High Variance Samples,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0104.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0104.pdf,PDF,sources/P0104.pdf,PDF,0D71370BC89D5CF65DAEB2EC55447732E7ABAD58D32CAABEA5769C052B24301F,924820,BROAD_SOURCE,https://proceedings.neurips.cc/paper/2017/hash/2f37d10131f2a483a8dd005b3d14b0d9-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2017/file/2f37d10131f2a483a8dd005b3d14b0d9-Paper.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
201,PRIMARY,P0172,RGADDD9B5597581758,ToReMi: Topic-Aware Data Reweighting for Dynamic Pre-Training Data Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0172.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0172.pdf,PDF,sources/P0172.pdf,PDF,38606BD6ACBC5F6BD1775C2124BEBED424EB0538F9A51413797FEFEB88403062,1077792,BROAD_SOURCE,http://arxiv.org/abs/2504.00695,https://arxiv.org/pdf/2504.00695,10.48550/arxiv.2504.00695,NOT_ASSESSED_AT_BROAD_LEVEL
202,PRIMARY,P0326,RGD6781418B2FFEBC8,Curriculum Learning Strategies for IR: An Empirical Study on\n Conversation Response Ranking,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0326.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0326.pdf,PDF,sources/P0326.pdf,PDF,43C92E0BE77A3048459893199339828A2718C11B810C308362B46B61A809520D,578045,BROAD_SOURCE,http://arxiv.org/abs/1912.08555,https://arxiv.org/pdf/1912.08555,10.48550/arxiv.1912.08555,NOT_ASSESSED_AT_BROAD_LEVEL
203,PRIMARY,P0486,RG2BAD4785250C261A,Efficient Active Learning for Image Classification and Segmentation\n using a Sample Selection and Conditional Generative Adversarial Network,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0486.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0486.pdf,PDF,sources/P0486.pdf,PDF,F3E7CAA8DCD01E3F406D154772B1DF4EDE32AEB5913309AE947A3A7C661B6238,1852493,BROAD_SOURCE,http://arxiv.org/abs/1806.05473,https://arxiv.org/pdf/1806.05473,10.48550/arxiv.1806.05473,NOT_ASSESSED_AT_BROAD_LEVEL
204,PRIMARY,P0442,RGD102186AC8A160DE,Spaced Scheduling for Large Language Model Training,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0442.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0442.pdf,PDF,sources/P0442.pdf,PDF,85D30A1986DF55A7AB9678A60E28BF7EDF72F715854530AA9F11F6F016259BE5,1157704,BROAD_SOURCE,https://openreview.net/forum?id=p0KTYl2B9T,https://openreview.net/pdf?id=p0KTYl2B9T,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
205,PRIMARY,P0244,RG7FDC422C9E0B1DC7,Prune to Protect: Faster Training and Enhanced Privacy by Dynamic Data Pruning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0244.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0244.pdf,PDF,sources/P0244.pdf,PDF,ECBF8DC78C51E589D7C5CABA1BB5B6557D45C936D6B0731DD055040DFA994E61,3260776,BROAD_SOURCE,https://doi.org/10.60882/cispa.32771721,https://doi.org/10.60882/cispa.32771721,10.60882/cispa.32771721;10.60882/cispa.32771721.v1,NOT_ASSESSED_AT_BROAD_LEVEL
206,PRIMARY,P0259,RG66EE28DBBBD15BA1,Deep Bayesian Active Learning with Image Data,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0259.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0259.pdf,PDF,sources/P0259.pdf,PDF,A77DBD956DB991948D78417945A4650B0D45E3D03655F57343467DE79D8FA4C9,724240,BROAD_SOURCE,https://doi.org/10.17863/cam.11070,NOT_REPORTED_BY_SOURCE,10.17863/cam.11070,NOT_ASSESSED_AT_BROAD_LEVEL
207,PRIMARY,P0204,RGDFFB17E0E6BB85BC,Self-Paced Learning for Latent Variable Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0204.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0204.pdf,PDF,sources/P0204.pdf,PDF,F83C722B325797164858AFF3DFC21616D8365EC23D29A33E342D77FCFF495A54,622322,BROAD_SOURCE,http://ai.stanford.edu/~koller/Papers/Kumar+al:NIPS10.pdf,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
208,PRIMARY,P0430,RG73E7B805F9AD76C7,Estimating Training Data Influence by Tracing Gradient Descent,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0430.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0430.pdf,PDF,sources/P0430.pdf,PDF,B31C94316EF78E2E5F28553FE7F54098E2AAFB431405471D5624D073465D09C9,5307415,BROAD_SOURCE,https://proceedings.neurips.cc/paper/2020/hash/e6385d39ec9394f2f3a354d9d2b88eec-Abstract.html,https://proceedings.neurips.cc/paper_files/paper/2020/file/e6385d39ec9394f2f3a354d9d2b88eec-Paper.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
209,PRIMARY,P0355,RG39E18190653FB0F2,Intentional Control of Type I Error Over Unconscious Data Distortion: A Neyman–Pearson Approach to Text Classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0355.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0355.pdf,PDF,sources/P0355.pdf,PDF,30FE7262506A2E5B88CBB0692040E9B767990EEA48DC89DBEBC3751EFCD40C58,1589991,BROAD_SOURCE,https://doi.org/10.1080/01621459.2020.1740711,https://arxiv.org/pdf/1802.02558,10.1080/01621459.2020.1740711,NOT_ASSESSED_AT_BROAD_LEVEL
210,PRIMARY,P0258,RGB0E150D56A620552,DNN-Based PolSAR Image Classification on Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0258.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0258.pdf,PDF,sources/P0258.pdf,PDF,09084B4A72AAD96088E32F7142727738C853588B2FE224825299C4DC45637C62,11821708,BROAD_SOURCE,https://doi.org/10.1109/jstars.2022.3168799,https://ieeexplore.ieee.org/ielx7/4609443/9656571/09762029.pdf,10.1109/jstars.2022.3168799,NOT_ASSESSED_AT_BROAD_LEVEL
211,PRIMARY,P0246,RG756A41981DC69BA5,Example Forgetting: A Novel Approach to Explain and Interpret Deep Neural Networks in Seismic Interpretation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0246.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0246.pdf,PDF,sources/P0246.pdf,PDF,C78E04CCC4DB97BBB2913BEBD3FB557601F2EA6F87AAA369B370FBF8944B6063,15304386,BROAD_SOURCE,https://doi.org/10.1109/tgrs.2022.3178112,https://arxiv.org/pdf/2302.14644,10.1109/tgrs.2022.3178112,NOT_ASSESSED_AT_BROAD_LEVEL
212,PRIMARY,P0280,RG5C5851C06FA80A4C,Step-resolved data attribution for looped transformers,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0280.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0280.pdf,PDF,sources/P0280.pdf,PDF,F7DFD00FB9EB99E344F63FE77521860778724F81446EC5472CEAC64261230BD0,890054,BROAD_SOURCE,http://arxiv.org/abs/2602.10097,https://arxiv.org/pdf/2602.10097,10.48550/arxiv.2602.10097,NOT_ASSESSED_AT_BROAD_LEVEL
213,PRIMARY,P0018,RGF638ECA68B9BA405,Convergence Results For Q-Learning With Experience Replay,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0018.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0018.pdf,PDF,sources/P0018.pdf,PDF,DFD5FF6F45682C0F1D0DA747DB765BAB3FBDD872859E1135353D68CF0FCAB91F,752506,BROAD_SOURCE,http://arxiv.org/abs/2112.04213,https://arxiv.org/pdf/2112.04213,10.48550/arxiv.2112.04213,NOT_ASSESSED_AT_BROAD_LEVEL
214,PRIMARY,P0111,RG3C73E2C9D0A9F7D6,SEED: Targeted Data Selection by Weighted Independent Set,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0111.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0111.pdf,PDF,sources/P0111.pdf,PDF,7551453D1D1608B61A92FE50AC0D8F996481B74E95296240D34C8DB7B80A1EE6,2194179,BROAD_SOURCE,https://arxiv.org/abs/2605.15691,https://arxiv.org/pdf/2605.15691,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
215,PRIMARY,P0428,RG6015B6F785C98A08,BERT on a Data Diet: Finding Important Examples by Gradient-Based Pruning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0428.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0428.pdf,PDF,sources/P0428.pdf,PDF,1D73E4754AA1365A1A1BD327E5A77A746DF39C2F624846F28FDA416375484FA8,390683,BROAD_SOURCE,http://arxiv.org/abs/2211.05610,https://arxiv.org/pdf/2211.05610,10.48550/arxiv.2211.05610,NOT_ASSESSED_AT_BROAD_LEVEL
216,PRIMARY,P0312,RG1CEDCFA1127E574E,CS-Shapley: Class-wise Shapley Values for Data Valuation in Classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0312.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0312.pdf,PDF,sources/P0312.pdf,PDF,C23BD7203533F40099B734DDD6DCD7C81E307406B853FF2924796A43911E54BB,1887149,BROAD_SOURCE,http://arxiv.org/abs/2211.06800,https://arxiv.org/pdf/2211.06800,10.48550/arxiv.2211.06800,NOT_ASSESSED_AT_BROAD_LEVEL
217,PRIMARY,P0160,RG83607947B67E519E,Adversarial Shapley Value Experience Replay for Task-Free Continual Learning.,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0160.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0160.pdf,PDF,sources/P0160.pdf,PDF,19EB92EEB67913EF11CC13F94BE9793447B8D1DCDE76E32ACC5E3F7D38542BB8,1750297,BROAD_SOURCE,http://dblp.uni-trier.de/db/journals/corr/corr2009.html#abs-2009-00093,http://dblp.uni-trier.de/db/journals/corr/corr2009.html#abs-2009-00093,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
218,PRIMARY,P0113,RGA385AC39EC4DB252,ANNE: Adaptive Nearest Neighbors and Eigenvector-based Sample Selection for Robust Learning with Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0113.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0113.pdf,PDF,sources/P0113.pdf,PDF,1C403821CD8C1243A5FF907690DE28E78A1017942B8DFCD9B97A9ADF66E78574,2197305,BROAD_SOURCE,http://arxiv.org/abs/2411.01613,https://arxiv.org/pdf/2411.01613,10.48550/arxiv.2411.01613,NOT_ASSESSED_AT_BROAD_LEVEL
219,PRIMARY,P0469,RGD9F8F092349136B1,AdaER: An Adaptive Experience Replay Approach for Continual Lifelong Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0469.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0469.pdf,PDF,sources/P0469.pdf,PDF,DC82A8CAFABFC66C66A71FA8DB01DC4066252280B73AB83BA09365D15ED7074B,1063171,BROAD_SOURCE,http://arxiv.org/abs/2308.03810,https://arxiv.org/pdf/2308.03810,10.48550/arxiv.2308.03810,NOT_ASSESSED_AT_BROAD_LEVEL
220,PRIMARY,P0137,RGDF8333E1DCDA9A1F,Rethinking Data Selection at Scale: Random Selection is Almost All You Need,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0137.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0137.pdf,PDF,sources/P0137.pdf,PDF,852A3674E15D19DA82F4B57BE22EC9FA0A7119F65C7D9272658E5196C4AE4989,443364,BROAD_SOURCE,https://doi.org/10.18653/v1/2025.findings-emnlp.146,https://aclanthology.org/2025.findings-emnlp.146.pdf,10.18653/v1/2025.findings-emnlp.146;10.48550/arxiv.2410.09335,NOT_ASSESSED_AT_BROAD_LEVEL
221,PRIMARY,P0176,RG51C5A93D0C5D87EA,Competence-based Curriculum Learning for Neural Machine Translation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0176.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0176.pdf,PDF,sources/P0176.pdf,PDF,5DB360924D8032A6B46FC62AE5DA6F13968AEF642EDC756F37884045E9907E90,661424,BROAD_SOURCE,http://arxiv.org/abs/1903.09848,https://arxiv.org/pdf/1903.09848,10.48550/arxiv.1903.09848,NOT_ASSESSED_AT_BROAD_LEVEL
222,PRIMARY,P0460,RG8847A586A685ED41,RANSAC-based training data selection for speaker state recognition,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0460.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0460.pdf,PDF,sources/P0460.pdf,PDF,32D0B3F3645F5A69FFC5724E898D09C2A792BB8599455C73BFA8B63C41645939,211506,BROAD_SOURCE,https://doi.org/10.21437/interspeech.2011-811,http://hdl.handle.net/10679/2029,10.21437/interspeech.2011-811,NOT_ASSESSED_AT_BROAD_LEVEL
223,PRIMARY,P0448,RGD850F26F2CCD3E44,The Impact of Coreset Selection on Spurious Correlations and Group Robustness,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0448.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0448.pdf,PDF,sources/P0448.pdf,PDF,B6CA15CC4FFCF62ADB9E39AFCB4C9529B1CB83E04ED121BD7975A0572ADCC3BA,661239,BROAD_SOURCE,https://doi.org/10.52202/085713-3223,https://arxiv.org/pdf/2507.11690,10.52202/085713-3223,NOT_ASSESSED_AT_BROAD_LEVEL
224,PRIMARY,P0476,RGA715026D32D16F9D,Dataset Pruning: Reducing Training Data by Examining Generalization Influence,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0476.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0476.pdf,PDF,sources/P0476.pdf,PDF,BD66704C09AC2C7FD693E6FDBE41E1C05C984924C59B9E75AAC74933EAD36CE0,1300391,BROAD_SOURCE,http://arxiv.org/abs/2205.09329,https://arxiv.org/pdf/2205.09329,10.48550/arxiv.2205.09329,NOT_ASSESSED_AT_BROAD_LEVEL
225,PRIMARY,P0223,RG3400A46DCFDF8015,Continual Safety Alignment via Gradient-Based Sample Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0223.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0223.pdf,PDF,sources/P0223.pdf,PDF,C69BF7D3D96D2759715F4741806027740EA395DB7464365724D1DEDDD6164798,721031,BROAD_SOURCE,https://doi.org/10.18653/v1/2026.findings-acl.942,https://aclanthology.org/2026.findings-acl.942.pdf,10.18653/v1/2026.findings-acl.942;10.48448/htd3-8w66;10.48550/arxiv.2604.17215,NOT_ASSESSED_AT_BROAD_LEVEL
226,PRIMARY,P0436,AX60FA7026B413D57B,Focal Loss for Dense Object Detection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0436.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0436.pdf,PDF,sources/P0436.pdf,PDF,957060A5139B26FF4A41AF8AF84AD6BE57495F11E349B805F48A1ECBDFC8CC6F,2191884,BROAD_SOURCE,https://openaccess.thecvf.com/content_ICCV_2017/html/Lin_Focal_Loss_for_ICCV_2017_paper.html,https://openaccess.thecvf.com/content_ICCV_2017/papers/Lin_Focal_Loss_for_ICCV_2017_paper.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
227,PRIMARY,P0048,RG32BC581910F4800D,Online hard example mining vs. fixed oversampling strategy for segmentation of new multiple sclerosis lesions from longitudinal FLAIR MRI,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0048.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0048.pdf,PDF,sources/P0048.pdf,PDF,BA62DBB74169F5FC633E526C7859A9391D4981D8E821DD93DFA63CF41FF8D2DE,1456899,BROAD_SOURCE,https://doi.org/10.3389/fnins.2022.1004050,https://www.frontiersin.org/articles/10.3389/fnins.2022.1004050/pdf,10.3389/fnins.2022.1004050,NOT_ASSESSED_AT_BROAD_LEVEL
228,PRIMARY,P0022,RG8605B5F5774B2C10,Class-Independent Regularization for Learning with Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0022.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0022.pdf,PDF,sources/P0022.pdf,PDF,895BD358FD2BEED01296B807AA507DD6DB60478D6601CE03F895BE4D62C2416C,2049016,BROAD_SOURCE,https://doi.org/10.1609/aaai.v37i3.25434,NOT_REPORTED_BY_SOURCE,10.1609/aaai.v37i3.25434,NOT_ASSESSED_AT_BROAD_LEVEL
229,PRIMARY,P0482,RG8091C63BD608CE7E,Investigating the locality of neural network training dynamics.,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0482.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0482.pdf,PDF,sources/P0482.pdf,PDF,76AE410E35C97B619AFE07652A6B80291465D0FD56C8388074E6E551CE8D65D8,3134824,BROAD_SOURCE,http://arxiv.org/pdf/2111.01166.pdf,http://arxiv.org/pdf/2111.01166.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
230,PRIMARY,P0298,RGDF7060DDA7EB2B77,Cram Less to Fit More: Training Data Pruning Improves Memorization of Facts,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0298.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0298.pdf,PDF,sources/P0298.pdf,PDF,8C0B633CEC72CAE523846384BDB24E13B16DF410CE70BA104D2F9A5B7F5C3582,1716101,BROAD_SOURCE,http://arxiv.org/abs/2604.08519,https://arxiv.org/pdf/2604.08519,10.48550/arxiv.2604.08519,NOT_ASSESSED_AT_BROAD_LEVEL
231,PRIMARY,P0330,RG4C05ABF685E44621,Coverage-centric Coreset Selection for High Pruning Rates,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0330.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0330.pdf,PDF,sources/P0330.pdf,PDF,EE192893648C10D33A74D757A54A6DDDD1C660B547A0653061C8D0F113A81C54,615324,BROAD_SOURCE,https://arxiv.org/abs/2210.15809,https://arxiv.org/pdf/2210.15809,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
