"view_relative_path","smoke_tag","setting","split","class_name","file_name","source_relative_path","source_exists_in_base_dataset","view_size_bytes"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00295795.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00295795.png","train\\Abnormal\\00295795.png","True","551103"
"weighted_hn14_risk_consistency_density\train\Abnormal\00295885.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00295885.png","train\\Abnormal\\00295885.png","True","155094"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00295885.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00295885.png","train\\Abnormal\\00295885.png","True","155094"
"weighted_hn14_risk_consistency_density\train\Abnormal\00295947.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00295947.png","train\\Abnormal\\00295947.png","True","169165"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00295947.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00295947.png","train\\Abnormal\\00295947.png","True","169165"
"weighted_hn14_risk_consistency_density\train\Abnormal\00295965.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00295965.png","train\\Abnormal\\00295965.png","True","527032"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00295965.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00295965.png","train\\Abnormal\\00295965.png","True","527032"
"weighted_hn14_risk_consistency_density\train\Abnormal\00296062.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00296062.png","train\\Abnormal\\00296062.png","True","455025"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00296062.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00296062.png","train\\Abnormal\\00296062.png","True","455025"
"weighted_hn14_risk_consistency_density\train\Abnormal\00296065.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00296065.png","train\\Abnormal\\00296065.png","True","594270"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00296065.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00296065.png","train\\Abnormal\\00296065.png","True","594270"
"weighted_hn14_risk_consistency_density\train\Abnormal\00296534.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00296534.png","train\\Abnormal\\00296534.png","True","146962"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00296534.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00296534.png","train\\Abnormal\\00296534.png","True","146962"
"weighted_hn14_risk_consistency_density\train\Abnormal\00296535.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00296535.png","train\\Abnormal\\00296535.png","True","132084"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00296535.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00296535.png","train\\Abnormal\\00296535.png","True","132084"
"weighted_hn14_risk_consistency_density\train\Abnormal\00296536.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00296536.png","train\\Abnormal\\00296536.png","True","181251"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00296536.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00296536.png","train\\Abnormal\\00296536.png","True","181251"
"weighted_hn14_risk_consistency_density\train\Abnormal\00296559.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00296559.png","train\\Abnormal\\00296559.png","True","175312"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00296559.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00296559.png","train\\Abnormal\\00296559.png","True","175312"
"weighted_hn14_risk_consistency_density\train\Abnormal\00296702.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00296702.png","train\\Abnormal\\00296702.png","True","147077"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00296702.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00296702.png","train\\Abnormal\\00296702.png","True","147077"
"weighted_hn14_risk_consistency_density\train\Abnormal\00296868.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00296868.png","train\\Abnormal\\00296868.png","True","194903"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00296868.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00296868.png","train\\Abnormal\\00296868.png","True","194903"
"weighted_hn14_risk_consistency_density\train\Abnormal\00297388.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00297388.png","train\\Abnormal\\00297388.png","True","131414"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00297388.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00297388.png","train\\Abnormal\\00297388.png","True","131414"
"weighted_hn14_risk_consistency_density\train\Abnormal\00297663.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00297663.png","train\\Abnormal\\00297663.png","True","131356"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00297663.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00297663.png","train\\Abnormal\\00297663.png","True","131356"
"weighted_hn14_risk_consistency_density\train\Abnormal\00298468.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00298468.png","train\\Abnormal\\00298468.png","True","170279"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00298468.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00298468.png","train\\Abnormal\\00298468.png","True","170279"
"weighted_hn14_risk_consistency_density\train\Abnormal\00298637.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00298637.png","train\\Abnormal\\00298637.png","True","639812"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00298637.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00298637.png","train\\Abnormal\\00298637.png","True","639812"
"weighted_hn14_risk_consistency_density\train\Abnormal\00298638.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00298638.png","train\\Abnormal\\00298638.png","True","662536"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00298638.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00298638.png","train\\Abnormal\\00298638.png","True","662536"
"weighted_hn14_risk_consistency_density\train\Abnormal\00298929.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00298929.png","train\\Abnormal\\00298929.png","True","159896"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00298929.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00298929.png","train\\Abnormal\\00298929.png","True","159896"
"weighted_hn14_risk_consistency_density\train\Abnormal\00298942.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00298942.png","train\\Abnormal\\00298942.png","True","196125"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00298942.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00298942.png","train\\Abnormal\\00298942.png","True","196125"
"weighted_hn14_risk_consistency_density\train\Abnormal\00299128.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00299128.png","train\\Abnormal\\00299128.png","True","125764"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00299128.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00299128.png","train\\Abnormal\\00299128.png","True","125764"
"weighted_hn14_risk_consistency_density\train\Abnormal\00299147.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00299147.png","train\\Abnormal\\00299147.png","True","208970"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00299147.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00299147.png","train\\Abnormal\\00299147.png","True","208970"
"weighted_hn14_risk_consistency_density\train\Abnormal\00299193.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00299193.png","train\\Abnormal\\00299193.png","True","190153"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00299193.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00299193.png","train\\Abnormal\\00299193.png","True","190153"
"weighted_hn14_risk_consistency_density\train\Abnormal\00299220.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00299220.png","train\\Abnormal\\00299220.png","True","194600"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00299220.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00299220.png","train\\Abnormal\\00299220.png","True","194600"
"weighted_hn14_risk_consistency_density\train\Abnormal\00299306.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00299306.png","train\\Abnormal\\00299306.png","True","196015"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00299306.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00299306.png","train\\Abnormal\\00299306.png","True","196015"
"weighted_hn14_risk_consistency_density\train\Abnormal\00299421.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00299421.png","train\\Abnormal\\00299421.png","True","206741"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00299421.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00299421.png","train\\Abnormal\\00299421.png","True","206741"
"weighted_hn14_risk_consistency_density\train\Abnormal\00299507.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00299507.png","train\\Abnormal\\00299507.png","True","206289"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00299507.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00299507.png","train\\Abnormal\\00299507.png","True","206289"
"weighted_hn14_risk_consistency_density\train\Abnormal\00299545.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00299545.png","train\\Abnormal\\00299545.png","True","186045"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00299545.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00299545.png","train\\Abnormal\\00299545.png","True","186045"
"weighted_hn14_risk_consistency_density\train\Abnormal\00299546.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00299546.png","train\\Abnormal\\00299546.png","True","205735"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00299546.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00299546.png","train\\Abnormal\\00299546.png","True","205735"
"weighted_hn14_risk_consistency_density\train\Abnormal\00299752.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00299752.png","train\\Abnormal\\00299752.png","True","157550"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00299752.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00299752.png","train\\Abnormal\\00299752.png","True","157550"
"weighted_hn14_risk_consistency_density\train\Abnormal\00299777.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00299777.png","train\\Abnormal\\00299777.png","True","158970"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00299777.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00299777.png","train\\Abnormal\\00299777.png","True","158970"
"weighted_hn14_risk_consistency_density\train\Abnormal\00299807.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00299807.png","train\\Abnormal\\00299807.png","True","342530"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00299807.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00299807.png","train\\Abnormal\\00299807.png","True","342530"
"weighted_hn14_risk_consistency_density\train\Abnormal\00299877.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00299877.png","train\\Abnormal\\00299877.png","True","153228"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00299877.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00299877.png","train\\Abnormal\\00299877.png","True","153228"
"weighted_hn14_risk_consistency_density\train\Abnormal\00300015.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00300015.png","train\\Abnormal\\00300015.png","True","176273"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00300015.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00300015.png","train\\Abnormal\\00300015.png","True","176273"
"weighted_hn14_risk_consistency_density\train\Abnormal\00300177.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00300177.png","train\\Abnormal\\00300177.png","True","224850"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00300177.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00300177.png","train\\Abnormal\\00300177.png","True","224850"
"weighted_hn14_risk_consistency_density\train\Abnormal\00300179.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00300179.png","train\\Abnormal\\00300179.png","True","222070"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00300179.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00300179.png","train\\Abnormal\\00300179.png","True","222070"
"weighted_hn14_risk_consistency_density\train\Abnormal\00300182.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00300182.png","train\\Abnormal\\00300182.png","True","220645"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00300182.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00300182.png","train\\Abnormal\\00300182.png","True","220645"
"weighted_hn14_risk_consistency_density\train\Abnormal\00300201.png","","weighted_hn14_risk_consistency_density","train","Abnormal","00300201.png","train\\Abnormal\\00300201.png","True","215168"
"smoke_a4_3ep\weighted_hn14_risk_consistency_density\train\Abnormal\00300201.png","smoke_a4_3ep","weighted_hn14_risk_consistency_density","train","Abnormal","00300201.png","train\\Abnormal\\00300201.png","True","215168"
