monitor_rank,monitor_group,monitor_group_rank,sample_id,y_true,oof_fold,dynamic_bucket,oof_mean_p_defect,oof_correct_rate,oof_std_p_defect,group_population_size,sampling_rule
736,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,136,Det/images/train/00902457.png,1,4,possible_noise_or_label_issue,0.0098914858,0.0,0.0145814626,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
737,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,137,Det/images/train/00877057.png,1,4,possible_noise_or_label_issue,0.0099285177,0.0,0.02331149,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
738,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,138,Det/images/train/00904681.png,1,6,possible_noise_or_label_issue,0.0099830264,0.0,0.0087422555,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
739,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,139,Det/images/train/01146379.png,1,5,possible_noise_or_label_issue,0.0100232264,0.0,0.0145029677,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
740,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,140,Det/images/train/00216058.png,1,8,possible_noise_or_label_issue,0.0100238726,0.0,0.0106200579,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
741,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,141,Det/images/train/01135342.png,1,3,possible_noise_or_label_issue,0.0100360346,0.0,0.0082237338,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
742,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,142,Det/images/train/01211538.png,1,4,possible_noise_or_label_issue,0.0100586511,0.0,0.0188028637,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
743,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,143,Det/images/train/00943127.png,1,9,possible_noise_or_label_issue,0.010136299,0.0,0.0108559648,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
744,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,144,Det/images/train/00943139.png,1,9,possible_noise_or_label_issue,0.0102537788,0.0,0.0110848991,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
745,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,145,Det/images/train/00511355.png,1,2,possible_noise_or_label_issue,0.0102653807,0.0,0.0180444077,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
746,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,146,Det/images/train/00364845.png,1,8,possible_noise_or_label_issue,0.0102778817,0.0,0.0263164263,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
747,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,147,Det/images/train/00856625.png,1,8,possible_noise_or_label_issue,0.0103830579,0.0,0.0313373894,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
748,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,148,Det/images/train/01210270.png,1,1,possible_noise_or_label_issue,0.0104006003,0.0,0.0108690317,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
749,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,149,Det/images/train/00494208.png,1,5,possible_noise_or_label_issue,0.0104371824,0.0,0.0156739517,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
750,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,150,Det/images/train/01157284.png,1,6,possible_noise_or_label_issue,0.0107451535,0.0,0.0198644903,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
751,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,151,Det/images/train/00257822.png,1,9,possible_noise_or_label_issue,0.0107960987,0.0,0.0160363472,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
752,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,152,Det/images/train/00512435.png,1,5,possible_noise_or_label_issue,0.010866216,0.0,0.0350228591,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
753,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,153,Det/images/train/01135339.png,1,3,possible_noise_or_label_issue,0.0108908611,0.0,0.0067965601,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
754,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,154,Det/images/train/00702788.png,1,6,possible_noise_or_label_issue,0.0109372494,0.0,0.0100871833,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
755,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,155,Det/images/train/00149566.png,1,1,possible_noise_or_label_issue,0.0110458184,0.0,0.0095641202,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
756,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,156,Det/images/train/01152446.png,1,8,possible_noise_or_label_issue,0.0111334482,0.0,0.0121765241,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
757,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,157,Det/images/train/00987092.png,1,5,possible_noise_or_label_issue,0.0112226598,0.0,0.034173107,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
758,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,158,Det/images/train/00394816.png,1,5,possible_noise_or_label_issue,0.0113447896,0.0,0.0153832024,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
759,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,159,Det/images/train/00453180.png,1,3,possible_noise_or_label_issue,0.0114252035,0.0,0.0138566497,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
760,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,160,Det/images/train/00853452.png,1,0,possible_noise_or_label_issue,0.0116956157,0.0,0.0100645175,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
761,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,161,Det/images/train/01064360.png,1,6,possible_noise_or_label_issue,0.0117912591,0.0,0.0166484083,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
762,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,162,Det/images/train/01028726.png,1,6,possible_noise_or_label_issue,0.0118973124,0.0,0.0044425087,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
763,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,163,Det/images/train/01044555.png,1,0,possible_noise_or_label_issue,0.0119946478,0.0,0.0308828212,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
764,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,164,Det/images/train/01135584.png,1,3,possible_noise_or_label_issue,0.0120678567,0.0,0.0233555003,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
765,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,165,Det/images/train/01143887.png,1,8,possible_noise_or_label_issue,0.0121036127,0.0,0.0146332772,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
766,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,166,Det/images/train/00259181.png,1,8,possible_noise_or_label_issue,0.012144529,0.0,0.0159751926,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
767,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,167,Det/images/train/01243760.png,1,0,possible_noise_or_label_issue,0.0122169354,0.0,0.0134993653,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
768,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,168,Det/images/train/01143894.png,1,8,possible_noise_or_label_issue,0.0122331751,0.0,0.0140019957,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
769,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,169,Det/images/train/00228950.png,1,6,possible_noise_or_label_issue,0.0123314276,0.0,0.0129004286,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
770,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,170,Det/images/train/01281991.png,1,5,possible_noise_or_label_issue,0.012338716,0.0,0.0118765626,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
771,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,171,Det/images/train/01189510.png,1,5,possible_noise_or_label_issue,0.0123721558,0.0,0.017728189,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
772,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,172,Det/images/train/00877396.png,1,4,possible_noise_or_label_issue,0.0124633459,0.0,0.0425600451,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
773,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,173,Det/images/train/01025214.png,1,1,possible_noise_or_label_issue,0.0125460644,0.0,0.0211751291,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
774,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,174,Det/images/train/00974967.png,1,5,possible_noise_or_label_issue,0.0125701171,0.0,0.0095826767,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
775,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,175,Det/images/train/00497873.png,1,1,possible_noise_or_label_issue,0.0126027619,0.0,0.0146015343,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
776,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,176,Det/images/train/00458792.png,1,5,possible_noise_or_label_issue,0.0126292535,0.0,0.0145405806,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
777,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,177,Det/images/train/00215330.png,1,7,possible_noise_or_label_issue,0.0127579191,0.0,0.0211186817,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
778,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,178,Det/images/train/01143975.png,1,8,possible_noise_or_label_issue,0.0128789933,0.0,0.0221030394,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
779,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,179,Det/images/train/00963381.png,1,5,possible_noise_or_label_issue,0.0129135509,0.0,0.0136338728,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
780,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,180,Det/images/train/00549574.png,1,4,possible_noise_or_label_issue,0.0129154846,0.0,0.0138151052,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
781,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,181,Det/images/train/00760152.png,1,4,possible_noise_or_label_issue,0.0129285727,0.0,0.032186944,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
782,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,182,Det/images/train/01179800.png,1,7,possible_noise_or_label_issue,0.0130075231,0.0,0.0206121461,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
783,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,183,Det/images/train/01135967.png,1,3,possible_noise_or_label_issue,0.0131091315,0.0,0.0122377593,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
784,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,184,Det/images/train/00397443.png,1,6,possible_noise_or_label_issue,0.0131643444,0.0,0.0298737133,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
785,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,185,Det/images/train/01030571.png,1,4,possible_noise_or_label_issue,0.0132071345,0.0,0.0389252789,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
786,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,186,Det/images/train/01288189.png,1,7,possible_noise_or_label_issue,0.0132190829,0.0,0.0133058384,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
787,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,187,Det/images/train/01264978.png,1,8,possible_noise_or_label_issue,0.0135391468,0.0,0.0206297527,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
788,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,188,Det/images/train/01211539.png,1,4,possible_noise_or_label_issue,0.013640055,0.0,0.0202597432,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
789,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,189,Det/images/train/01172085.png,1,7,possible_noise_or_label_issue,0.0136434173,0.0,0.0132355456,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
790,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,190,Det/images/train/00255600.png,1,8,possible_noise_or_label_issue,0.0137068903,0.0,0.0263380319,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
791,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,191,Det/images/train/00259146.png,1,8,possible_noise_or_label_issue,0.0137122184,0.0,0.014917321,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
792,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,192,Det/images/train/00315162.png,1,3,possible_noise_or_label_issue,0.0137396378,0.0,0.0183341191,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
793,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,193,Det/images/train/00244342.png,1,7,possible_noise_or_label_issue,0.0137430005,0.0,0.0131196167,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
794,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,194,Det/images/train/00905615.png,1,9,possible_noise_or_label_issue,0.0138382144,0.005,0.0597140488,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
795,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,195,Det/images/train/00549578.png,1,4,possible_noise_or_label_issue,0.0139231166,0.0,0.0153533688,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
796,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,196,Det/images/train/00744456.png,1,6,possible_noise_or_label_issue,0.013979466,0.0,0.0426600819,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
797,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,197,Det/images/train/00273819.png,1,8,possible_noise_or_label_issue,0.0140935775,0.0,0.0105044963,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
798,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,198,Det/images/train/00310084.png,1,5,possible_noise_or_label_issue,0.0141210312,0.0,0.0102732111,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
799,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,199,Det/images/train/01114882.png,1,4,possible_noise_or_label_issue,0.0141659493,0.0,0.0156066423,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
800,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,200,Det/images/train/00940104.png,1,8,possible_noise_or_label_issue,0.0142596383,0.0,0.0396381862,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
801,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,201,Det/images/train/01045404.png,1,8,possible_noise_or_label_issue,0.0143328162,0.0,0.0094191774,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
802,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,202,Det/images/train/00258825.png,1,2,possible_noise_or_label_issue,0.0143703945,0.0,0.0302770624,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
803,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,203,Det/images/train/00564408.png,1,4,possible_noise_or_label_issue,0.0144693293,0.0,0.032455426,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
804,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,204,Det/images/train/00309017.png,1,0,possible_noise_or_label_issue,0.0145152245,0.0,0.0176838697,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
805,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,205,Det/images/train/00395694.png,1,5,possible_noise_or_label_issue,0.014565604,0.0,0.0206351563,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
806,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,206,Det/images/train/01146184.png,1,5,possible_noise_or_label_issue,0.0145815104,0.0,0.0110028558,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
807,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,207,Det/images/train/01163623.png,1,8,possible_noise_or_label_issue,0.0146840553,0.0,0.0357193604,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
808,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,208,Det/images/train/00356406.png,1,7,possible_noise_or_label_issue,0.0146885999,0.0,0.0321952705,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
809,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,209,Det/images/train/01218629.png,1,3,possible_noise_or_label_issue,0.0146901828,0.0,0.0170498478,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
810,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,210,Det/images/train/01118874.png,1,2,possible_noise_or_label_issue,0.0147178076,0.0,0.0334528239,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
811,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,211,Det/images/train/00877133.png,1,4,possible_noise_or_label_issue,0.014728774,0.0,0.0570581873,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
812,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,212,Det/images/train/00257658.png,1,9,possible_noise_or_label_issue,0.0149172809,0.0,0.0256857959,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
813,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,213,Det/images/train/01007883.png,1,1,possible_noise_or_label_issue,0.0149198375,0.0,0.0146847954,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
814,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,214,Det/images/train/01128346.png,1,9,possible_noise_or_label_issue,0.0150671633,0.0,0.0188295871,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
815,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,215,Det/images/train/00576921.png,1,4,possible_noise_or_label_issue,0.0150994514,0.0,0.0149775033,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
816,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,216,Det/images/train/00963396.png,1,5,possible_noise_or_label_issue,0.0151263889,0.0,0.0127733704,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
817,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,217,Det/images/train/01135340.png,1,3,possible_noise_or_label_issue,0.0151802813,0.0,0.0120314153,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
818,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,218,Det/images/train/01218452.png,1,3,possible_noise_or_label_issue,0.0152219555,0.005,0.0591034787,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
819,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,219,Det/images/train/00666525.png,1,8,possible_noise_or_label_issue,0.015273946,0.0,0.0211544363,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
820,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,220,Det/images/train/01045155.png,1,8,possible_noise_or_label_issue,0.0153091903,0.0,0.0169204064,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
821,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,221,Det/images/train/01226646.png,1,0,possible_noise_or_label_issue,0.0153323397,0.0,0.0184779145,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
822,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,222,Det/images/train/00896711.png,1,7,possible_noise_or_label_issue,0.015338976,0.0,0.0158283061,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
823,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,223,Det/images/train/00926740.png,1,0,possible_noise_or_label_issue,0.0153469625,0.0,0.0382822792,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
824,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,224,Det/images/train/00462270.png,1,3,possible_noise_or_label_issue,0.0154564256,0.0,0.0209025332,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
825,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,225,Det/images/train/00913081.png,1,7,possible_noise_or_label_issue,0.0155100848,0.0,0.0192236345,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
826,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,226,Det/images/train/01051159.png,1,6,possible_noise_or_label_issue,0.0155183699,0.0,0.0175315288,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
827,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,227,Det/images/train/01156127.png,1,0,possible_noise_or_label_issue,0.0156200336,0.0,0.0154063283,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
828,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,228,Det/images/train/00826005.png,1,3,possible_noise_or_label_issue,0.0158977615,0.0,0.0502328683,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
829,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,229,Det/images/train/01243888.png,1,0,possible_noise_or_label_issue,0.0159069703,0.0,0.0132726364,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
