paper_id,queue_id,canonical_work_id,quota_rq,secondary_rqs,directness,relevance_class,relation,selection_phase,tie_break_key,original_source_path,source_sha256,source_bytes,merged_queue_ids
P0306,RGD04565CD4B9DBD6B,CW15DE5CEFF71E806E1716,RQ4,RQ1;RQ6,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,GLOBAL_FILL,89B004F3F8F0D78E0826EA0CE22584F8D2726903A3619006ACE1AB037A26D720,sources/broad_screen/batch_004_corrections_v1/RGD04565CD4B9DBD6B.pdf,F21DE8BDBF4FA2D49E8FB175ED22770B1DAD61D3E49A611B0A309ED2728BC953,3052039,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0307,RG1C4E771B353938DC,CW744494A4C6561B0EA436,RQ7,RQ5,D1_DIRECT_UTILITY,STRICT_CONTROL_NEGATIVE,REFUTED,RQ_MINIMUM,89B26ED6BE56744BC720F9DE3CF17D010D6CE1CCE0AE315898ACC2943C544581,sources/broad_screen/batch_010/RG1C4E771B353938DC.pdf,D99AA7337D07480C6294658D71197CCDBA2AF88E18425DA4AB7A221586C7E60B,1170213,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0308,RGC463CD9E7E3A1BDA,CWE3F3D7C6280967A42BBC,RQ6,RQ1;RQ2;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,89B561414B6849841FE65C2E8B4352ECFE137421833ECE8D76DFFE57753309A7,sources/broad_screen_primary/batch_021/RGC463CD9E7E3A1BDA.html,0F92586CE0CEE142E2C535C56BC116C3537F7F760AEA006A984891C6DF0C0872,1221521,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0309,RGAE42A2628C2B5FB7,CW72CB3064F67BAEA08D89,RQ1,RQ2;RQ3;RQ5;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,89E269AACD0CA16AB41721D096C6417AFC187FA0A3AE7D3649DA5A8D1C888FE5,sources/broad_screen/batch_019_corrections_v1/RGAE42A2628C2B5FB7.html,8E43167CDAF2AF0374E2FE5B71FF78953E52EADC94E31BD4E485E9BE282B8DC7,23148,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0310,RG45EA7BE3CA580D89,CW700197937E1E6FDEDB8A,RQ5,RQ2,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,89F962069001436FBB2B41F584BC60EF52ED21F6BD23D97869B1057DB5A72A83,sources/broad_screen/batch_006_corrections_v1/RG45EA7BE3CA580D89.html,349EEA1DE1AD60B93C0C4945935802C05660C7CC43AB35A5E5CE2F6ABEBE6924,12708,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0311,AX9313629F9AEE4C10,CW9313629F9AEE4C100021,RQ2,RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,MANDATORY_ANCHOR,8A44C032D366D2B93C6644FE7184709059C20BBA2ABC474D54FB88ADAD352A77,sources/anchor_supplement_v2/AX9313629F9AEE4C10.pdf,298402A15EC7252BB871E9948CFF856F5C1CE7A9A672273C49B730444C0F6FCB,2265630,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0312,RG1CEDCFA1127E574E,CWBCF0DD6A82BD89E4C1E7,RQ7,RQ3;RQ4,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,8CFA48D38FE6E3DBA72AE0ECE89EB047B6078AB1D567F6C2C38808819B44BC36,sources/broad_screen/batch_003/RG1CEDCFA1127E574E.pdf,C23BD7203533F40099B734DDD6DCD7C81E307406B853FF2924796A43911E54BB,1887149,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0313,RG5EF882F20A309CCE,CWAD9D6794B5AB48FBCA17,RQ7,RQ2;RQ3,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,8EE7B4ED614CF724EC7BD9A5E56FD7E400B3630F389A873D40B2F4C2308D510C,sources/broad_screen/batch_004_corrections_v1/RG5EF882F20A309CCE.html,885280CCF61306DAA7EA16C9A5C991361F39B8B91FAC1B215910F7CFB6AA4B8D,29939,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0314,RG9DE8750E04F8B409,CWAC4080FD732BFDC2532D,RQ1,RQ2;RQ5;RQ6,D4_TRANSFER_ANALOG,TRANSFER_COMPONENT,MIXED,GLOBAL_FILL,8F679B5938D1B0E49C3299AE60E99B8818C3C871D21A59FC3903C8A4CBB24272,sources/broad_screen_primary/batch_019/RG9DE8750E04F8B409.pdf,4ACD4BE235770D713BB52F3CCB30DD3317B784A099E71B93E257302CD1540304,7027919,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0315,RGF8B354BB7D617BC1,CW20ACF2EDFB64F3E87150,RQ2,RQ4;RQ7,D4_TRANSFER_ANALOG,TRANSFER_COMPONENT,MIXED,GLOBAL_FILL,8F7140B611F321B191295E8CF3A989A83F609AE759EE7B945C194D51793F0FF8,sources/broad_screen_primary/batch_022/RGF8B354BB7D617BC1.pdf,E8A48626C2ED4344966F29007E9115DE5B3AB87AD3A497ADB7682F0367045522,304886,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0316,RGC4145F881B03CEB7,CW9E7433B7BEA68243D795,RQ6,RQ1;RQ2,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,8FB9DB264393972D60F1C0777FC4C752301113E772D2A8ADA3BAE4DF196EF1EB,sources/broad_screen/batch_012_corrections_v1/RGC4145F881B03CEB7.html,EA5BBAD5781C2E9C38D98039FF23DE4367BC29A6AE9CBEE9DB3C4890DE079934,24599,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0317,RGA26FF83504E4F51A,CW0F6A35C6CF5C5F6F3E29,RQ6,RQ1;RQ3;RQ5;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,9048E95A4A5D6834F937780EC44ED0D7F199AFD4AE69B9B5C276B837DB81CBC1,sources/broad_screen/batch_021_corrections_v1/RGA26FF83504E4F51A.html,1BFF8F600C2C0BCDB78E63AFB9F8560151AC733FD002A0EF03E8FF8403A90A2F,14310,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0318,RG200EB44A242AEFC7,CWDABC672FF2C5CFFFFA65,RQ1,RQ2;RQ4;RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,9064C1F9027CCCECC1E122BF83CB7E8E4E60FB6E33CB92BD98FC0DEB21F8C995,sources/broad_screen/batch_011/RG200EB44A242AEFC7.pdf,400DA9CA8B5E2D5BEBCBA6FB022D3C6CD3D390857C336FA943A0BB46AA8DA28D,798525,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0319,RG73DDFFEB6CEB2A03,CW32423BD7BAE6B38BFC1F,RQ6,RQ1;RQ4,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,91DF079B7B63BC610102804713057C9251280602701D7A2C89D1109B3F1E8475,sources/broad_screen/batch_013_corrections_v1/RG73DDFFEB6CEB2A03.html,CDA91024826E36BCF116208A6297C05C8AA98D28DCD5A8CD704F6C8DFE836963,8707,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0320,RGF640CA8578B258F1,CW315DA2C202239EFD6281,RQ6,RQ1;RQ2,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,92076A296D238A8AC0742C0DEB347CB1946187BE100F71D38A0D05646978F436,sources/broad_screen_primary/batch_015/RGF640CA8578B258F1.pdf,990DA7747896671BB266B489238F579FBEA486AF6963F50FEDC70ADABF8912C8,1363385,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0321,RG9202ADA415606F0D,CW9483ABF9F88AC9D80A20,RQ5,RQ2,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,93330DF98EAECE7F56E1E1C57B735176B8FCA3105791981970E886008765C733,sources/broad_screen_primary/batch_016/RG9202ADA415606F0D.pdf,7D8F98F25AF0C30885FF8A1016FAE7795F758081A85B5E61800879AD6A3A3A72,20903694,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0322,RGB2460D62DC9DC736,CW83E4EEB9D1FFA3250520,RQ1,RQ2,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,9468047E37FD6CB446398312651D1010DD6C5E4F6F64779A4ACC02F71AF2C5E7,sources/broad_screen/batch_005_corrections_v1/RGB2460D62DC9DC736.pdf,BC59651D1CADFCB8AE1D713090AD9EC437632AA31E73E457F1BE11CC01CC3B5C,8965417,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0323,RGD417D01CE3FE04C5,CWF86C727CE62F983B50E6,RQ8,RQ7,D4_TRANSFER_ANALOG,TRANSFER_COMPONENT,MIXED,GLOBAL_FILL,952FF2B40B35741263CDD18FD5BDC6B2C5A920389B73BEF25C6F2F6E7AFFB93B,sources/broad_screen/batch_005/RGD417D01CE3FE04C5.pdf,9B0B79E805CCE883B596DCCAA5004A0A95AF0CCFABB73E140EA04DA6DCAD3A35,6516002,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0324,RG2DCC19E9C3A5D5E1,CWB278F4162248E92B27A9,RQ4,RQ1,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,GLOBAL_FILL,95C94DD58ABD57DAD36618F38CD508A66053252E620B5388E204F297F0340D20,sources/broad_screen/batch_003/RG2DCC19E9C3A5D5E1.pdf,A461E159BE20AFFA87351773F5B0FE90BD89790B5930B1D7CFFDD661BD85A457,2647560,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0325,AXB4D35C6558F3F40B,CW12F28373D588C9FE1E43,RQ7,RQ6,D1_DIRECT_UTILITY,STRICT_CONTROL_NEGATIVE,REFUTED,MANDATORY_ANCHOR,9645DBB73752B406A668054487845A399457E2CBA907C44C287E124CB1A8887B,sources/anchor_supplement_v2/AXB4D35C6558F3F40B.pdf,926A30E30C2283C2F95C7CB6301651BE7D334C96197E94F255391D4BDC526FB1,653014,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0326,RGD6781418B2FFEBC8,CWED9C6DBFCB133FF800D1,RQ6,RQ1;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,968E13EB095F0195E5ACCF2A87E0E11E203A866E0D329AEFB8F0B83EC9192661,sources/broad_screen/batch_009/RGD6781418B2FFEBC8.pdf,43C92E0BE77A3048459893199339828A2718C11B810C308362B46B61A809520D,578045,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0327,RGA82414DB45D68A66,CW346B7A0461C52C9AA731,RQ8,RQ5;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,96C30626CB10F63AD27DC195911A87AEC103BB3F495B994AC5F5963D8CEF7A00,sources/broad_screen/batch_010/RGA82414DB45D68A66.pdf,16A96B380FED4FE13F94A49F3ACC8A87B35815BD559704F2E548D147C7A8E05C,8243584,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0328,RG684EB7423D2502C7,CW7F0F13E4BCFFC5B276C8,RQ7,RQ3,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,GLOBAL_FILL,980A04AD6592BBD16E4F8B85125CC1F2808140D692F27D84DAE092FFED5254F0,sources/broad_screen/batch_008/RG684EB7423D2502C7.pdf,8D071CEA2475EADBED3063DC64DCD1EC192F133C00B5A5BEC26040C867B84EB4,1561725,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0329,RG257CE5209DBE82CF,CW97D206E044E6D5EB2176,RQ6,RQ2;RQ5;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,984BD1624D486C84A85CD133470E270D17B8E540459A8D7458C9B09396038D68,sources/broad_screen_primary/batch_023/RG257CE5209DBE82CF.pdf,BC573319772252C95765F1C647ADF36F5030B61409DAE6884B9414C074D92A95,568490,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0330,RG4C05ABF685E44621,CW2C31D4B8DEFAADCBE53F,RQ5,NOT_APPLICABLE_WITH_REASON:no secondary RQ,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,MANDATORY_ANCHOR,99DFBCA5D8846DFA399DA6765FC146EAD2AA9D91DD6AC8054CF57DA3F5BD5333,sources/anchor_supplement_v2/RG4C05ABF685E44621.pdf,EE192893648C10D33A74D757A54A6DDDD1C660B547A0653061C8D0F113A81C54,615324,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0331,RG2E2062CDA4356359,CWCE617C2F312478E10A6F,RQ3,RQ7,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,GLOBAL_FILL,9A50ACDA077DCE3D4E413066079FABF7D8CDD8E370824ACD0BFED29FC345DBBC,sources/broad_screen/batch_011/RG2E2062CDA4356359.pdf,B6F34A91D612AD6AD555F21A045D1090B6129F249BF313666B6DBB147F77C53D,525644,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0332,RG71683BA492244734,CWC8A2202799DEC664613C,RQ6,RQ1;RQ4,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,9A960BD7F81900A04E0962073C556A5598A2552BA5880F3F19A31AD3B4040E2C,sources/broad_screen/batch_007_corrections_v1/RG71683BA492244734.html,ABF72B423406A771E738F38E7855E2C0F86640275F53EC9E8ECE950921288C10,5927,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0333,RG0FC21BBDD16AA2D4,CWBF0C890675FD0ACB0150,RQ6,RQ1;RQ3;RQ4;RQ5;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,9CBB64163C79E78F5472EC9396DE4B87814EE8B6D657CA05B6AFB82968355FB1,sources/broad_screen_primary/batch_020/RG0FC21BBDD16AA2D4.pdf,81D610B588175CC2FACB35A6617988D30842C9B01A6A75D22B59177EE15293FE,2854048,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0334,RG9F1E88A1B1295EAF,CW020A4185ABA004CDF4EC,RQ6,RQ3;RQ7,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,GLOBAL_FILL,9CD9EC224D69530D6D63A4FEF99EDBB09F2DAD0B6A9A1F93184E220083EFD90B,sources/broad_screen_primary/batch_016/RG9F1E88A1B1295EAF.html,A1A9D7F52B7EBB35F0B884A3A69C55DA73375ECB65CC3CBB84F5F82C78E3F435,43851,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0335,RG3753B55186A38962,CWABE29E858A9AD7DA121B,RQ1,RQ5;RQ6;RQ7,D1_DIRECT_UTILITY,STRICT_CONTROL_NEGATIVE,REFUTED,RQ_MINIMUM,9D772B343AF977B17388D4739E0B22B0FE1633C6289F9DE4AE708451DDB6E558,sources/broad_screen/batch_020_corrections_v2/RG3753B55186A38962.pdf,D969C4C1CAD6483FA0709D4360C05754C362DB75D7811B05457E2CE499BAA4B1,321055,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0336,RGB6E5175FEF9960BD,CW4DC40E64A4D9783F809D,RQ1,RQ2;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,9DFA855DFD7FD7E5E02C05B454FC17D92D431B18C30864ABE1358E2D269B53E2,sources/broad_screen_primary/batch_018/RGB6E5175FEF9960BD.pdf,B8490C3DEACE07D1E68575C441E8F10005C4944F5A65C272421B8D36F965E8EF,244145,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0337,RGB6A1DB2C51C56F87,CWDFB7B7D2A82D6DD00D42,RQ6,RQ3;RQ7,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,GLOBAL_FILL,9E48749A40BC8C633B6C89D48D5E1739D6353787D7A917C807FCA114369D1D04,sources/broad_screen/batch_010/RGB6A1DB2C51C56F87.html,ABDA3927F0D81ED375AEA15F11302351A715BD465F3A31BC73B34E39341C80C9,42115,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0338,RG5C56B91F2CBCA991,CW52656ED61CADFAB8C529,RQ7,RQ5,D1_DIRECT_UTILITY,STRICT_CONTROL_NEGATIVE,REFUTED,RQ_MINIMUM,9E8BF9234FC3DD868F4D20333838A1F732465281F298272FA633FCB98B8587C9,sources/broad_screen/batch_008_corrections_v1/RG5C56B91F2CBCA991.html,BCDCFBF71207D6E7F83DA96F29AF062249F7644F8FBCAEDAC9028207CC78A2F8,21812,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0339,RGC0D4513EFDAC52B7,CW2058BFE8C66EA619873D,RQ8,RQ1,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,MANDATORY_ANCHOR,9FBAB42B509E80AEF603BC710A4781EE036EE634A1C6A41F30FF4A834F857347,sources/anchor_supplement_v2/RGC0D4513EFDAC52B7.pdf,0CEEF9C602D22B977BAF61E1E62897EE0D3D1A043E93D34129B3A448A9120C89,1731989,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0340,RGBF50D1FDD58BCFE5,CW60DE20FF6EBD0732725C,RQ8,NOT_APPLICABLE_WITH_REASON:no secondary RQ,D3_INFERENCE_CONTROL,TARGET_METRIC,MIXED,MANDATORY_ANCHOR,A02619401868A33B4F169481A749562AF053FC5917BA107881170B0D1DC1F180,sources/broad_screen/batch_017_corrections_v1/RGBF50D1FDD58BCFE5.pdf,3181AD0BD445DEB002F3F3D6C4A415E5FA008F61219A79DE6078856DB84DF51B,258814,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0341,RGC7F11FE79EDA608C,CWCD348492ECB262ADF9CA,RQ8,NOT_APPLICABLE_WITH_REASON:no secondary RQ,D3_INFERENCE_CONTROL,TARGET_METRIC,MIXED,GLOBAL_FILL,A082F954915C70C9D61E54659CA19EDE4809A856B12EC54F8AAF8E0663E66A5C,sources/broad_screen_primary/batch_014/RGC7F11FE79EDA608C.pdf,4EE441905BAD1D160FD04738404C33E437CF1262A70FD9EC3279DC8A8B2CC255,120623,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0342,RG8045FE4D3005F3AF,CW1FC1F9067A37418C9940,RQ1,RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,A083769D1C56B808549359A94C1716D59F322247CEB57A4F9EE9DDB095A4276C,sources/broad_screen/batch_010_corrections_v1/RG8045FE4D3005F3AF.html,64C37898CC11C40779500A42056EF021E17451FAFA7748A56BBA333864D2A2AC,5814,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0343,RG1781C43B09CA400C,CWB5EA91A539EE7F52A2D9,RQ5,RQ2;RQ4,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,A09B67946583311DA44308758D132A940145FDF68C5941028E9490159B078AED,sources/broad_screen_primary/batch_016/RG1781C43B09CA400C.pdf,92EF96E09AC577CDCE7F97C118B7FB7250F6EC1A6C85BFBA50380DEC04555C35,1077686,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0344,RGD2A3FE973E21A100,CWF1C585B9B7AEFF9F3AAE,RQ1,RQ2;RQ4;RQ5;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,A23E79657ACA0DC10160761C19B2A74F112C30BFA31154C275B08BB8482919D4,sources/broad_screen/batch_011/RGD2A3FE973E21A100.pdf,E9D6ABC660DCAFDD35737AEE1668093372052FA992780C2EFF410A1966995FA1,1505647,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0345,RGB74B6AA607D262F1,CW83334C01C92701F22805,RQ8,NOT_APPLICABLE_WITH_REASON:no secondary RQ,D3_INFERENCE_CONTROL,TARGET_METRIC,MIXED,GLOBAL_FILL,A3B353EF745D1C24F2984FCDEF4CF91C2E5787F79958E360F38F313C2251214A,sources/broad_screen/batch_016_corrections_v1/RGB74B6AA607D262F1.html,BA8C28B18E4FF95F0A15DEF07CD0042BD9C229812F448EB90D8ADD1795020DA7,7589,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0346,RGE135141573B076B0,CWD3A985789ECF796B7740,RQ3,RQ8,D3_INFERENCE_CONTROL,TARGET_METRIC,MIXED,MANDATORY_ANCHOR,A4D18CE9C0584CECD019175CAE2891BEDADBED6A73C93DC52BEE03E9610465BB,sources/broad_screen_primary/batch_018/RGE135141573B076B0.pdf,6E2A30F89760272B0783F0017DD7B318BCB265B37DC46C0A8B301D038FBD6127,8837691,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0347,RGF357E08B975D7547,CWA743A357AA9D9F729805,RQ7,RQ2;RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,A5943C455AF81055B15B9CDB6D7E7189FB838F1AF04D98C165A31A5154F6A3F0,sources/broad_screen/batch_012_corrections_v1/RGF357E08B975D7547.html,37244C562759374065CDA5E1F6269F6A961E8466384D5CBE7A2EC2D043FED353,15129,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0348,RG0926FDC65CAFBB83,CW2629655BAA19B5AD422D,RQ3,RQ7,D2_DIRECT_MECHANISM,DIRECT_MECHANISM,MIXED,GLOBAL_FILL,A5CC79FE482F3943965B6D1D4585703880857AD1ED14A7AAD7877A0F9F9450BE,sources/broad_screen_primary/batch_016/RG0926FDC65CAFBB83.pdf,AD70D7703EA99729D06EC1FFCDA6427D1634C5309A485BBBEC817E019E7E9F50,3120584,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0349,RGF50ED803CA18569B,CW37F7787F4A6461055A71,RQ7,RQ2;RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,A616906CED8F7FF7CD82C215CAB620D3965DC8047A9843AE71ECE13D9A47E2E4,sources/broad_screen/batch_003/RGF50ED803CA18569B.pdf,9C990060F4B9CDA4E70A9A0728162A7DFC6610DD178DF95A0FCA9853595C5648,2229970,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0350,RG39B45F0CB9955082,CWE13179EF648A43C3ECD2,RQ1,RQ2;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,A7264E9F8EAC2D926B81232076F79645EC56C715CB0334A5DA78D112B106B74D,sources/broad_screen/batch_002_corrections_v1/RG39B45F0CB9955082.pdf,5889FFD6D61EF5608C3F965F05E83A444803D663B15F93A769AD0645419A96EC,1470048,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0351,RG574AFCCAFAAC5BE7,CW93CC79FE1107FA767DC5,RQ5,RQ3,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,A74C85C0B0769C17678ACF24DC378E5EC8979E195936CEA63F68F1B7FE3BEF86,sources/broad_screen_primary/batch_017/RG574AFCCAFAAC5BE7.html,ADEF6C5F84621250A2DA04BF28CC0A951AF50BA886F840974F127B2E7964319D,41627,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0352,RGEC787EA4F806428C,CW477631657FDBB1693657,RQ8,RQ5;RQ7,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,A75EBE33DF869A01B3483C1D0731E7827630F09DADBF83B3E12E3B6CA5E0EB66,sources/broad_screen/batch_010_corrections_v1/RGEC787EA4F806428C.html,F1F12E52C88A65E91C475953956E873819A61CEC454FF0C0E522557224A2F68E,19644,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0353,RGE9CA623EFA003C5D,CW7A8574738B4F3F7969F4,RQ1,RQ4;RQ6,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,A79CD9436AC47A25C8842EE99C4833ACE494C5EAAA76091510894975EBBEAA88,sources/broad_screen/batch_006/RGE9CA623EFA003C5D.html,99F0CBDAF8118646435DEA492EB69D7B07FFB25B3A39D3FEF5A6EA55425687D6,23586,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0354,RG67559BF8C949A631,CW56907D2A3600905C96A4,RQ1,RQ2;RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,A811115333846D51427223FF4E8D51ABAB6EF7AA27B7041C768A6B42D134301D,sources/broad_screen/batch_016_corrections_v1/RG67559BF8C949A631.html,51BD8F908B05B6CD5F1DEBBCAB40574A29BC5AAC8779149686642D903495AF79,6488,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0355,RG39E18190653FB0F2,CW4B85D089340873B51F62,RQ7,NOT_APPLICABLE_WITH_REASON:no secondary RQ,D3_INFERENCE_CONTROL,TARGET_METRIC,MIXED,GLOBAL_FILL,A8150CE34DE60E1EC3C157E65BC929F7B19F1FFED5F0D0417921C0CE33303498,sources/broad_screen/batch_002/RG39E18190653FB0F2.pdf,30FE7262506A2E5B88CBB0692040E9B767990EEA48DC89DBEBC3751EFCD40C58,1589991,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0356,AX5D5392D5D7F1038E,CW6B8A991F073C69958D99,RQ3,RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,MANDATORY_ANCHOR,A91C5F8AF5CBB2C2F39BB59679091970BA32D5AFA9649553ED65391AC8EB0D94,sources/anchor_supplement_v2/AX5D5392D5D7F1038E.pdf,8454D8C0109249B7F32FBA9AC349699C342FE16A779BC9CEAEDC607425C79361,1757071,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0357,RG8E5DC4ADFD13AB52,CW97726F9BDE0238A95B17,RQ2,RQ3;RQ6;RQ7,D3_INFERENCE_CONTROL,TARGET_METRIC,MIXED,GLOBAL_FILL,A92B5ECCB898B0D0D6A81DF9E2AB1365654B02BD7515CBCDC4FC43A3FAF40FA2,sources/broad_screen_primary/batch_020/RG8E5DC4ADFD13AB52.html,109BB778F2A6A96B7EAB7A9DA33BBC3BAEB80A822CFE3BCB1DFE916E19658D48,43408,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0358,RGEF071C3DA2137D03,CW8D53F1C18A0291F2B180,RQ1,RQ2;RQ4;RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,A93D4C25EE152414025FE86FFBD473400C30440AC8C6190966494A0E71D5BC2E,sources/broad_screen_primary/batch_018/RGEF071C3DA2137D03.pdf,7F77497EC65F82AF821387D608D430AED106D8C0A877FAD0B9E81804AF8E738B,1007832,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
P0359,RG3C57306DF636CDE1,CW8B9C77CFCBDC71178463,RQ7,RQ5,D1_DIRECT_UTILITY,DIRECT_INTERVENTION,SUPPORTED,RQ_MINIMUM,A9F5FD3CC87A8FA261D5A94E98EEF1754FE939E7E84AA500844C563398A40C00,sources/broad_screen/batch_008/RG3C57306DF636CDE1.pdf,1919745A27093D4106A600CDABD659FB8B6EDA531AB334536E369190CFF3C918,513110,NOT_APPLICABLE_WITH_REASON:no merged queue aliases
